,cnv_prot,cnv_trans,score,attenuation
BPTF,0.346317445215,0.550845087753,0.204527642538,Low
CLIP1,0.28840807528,0.492909371813,0.204501296533,Low
RIPK2,0.296150004991,0.500626399597,0.204476394606,Low
DDX39A,0.275019608159,0.479487296007,0.204467687848,Low
ZC3H7B,0.263994047581,0.468450030241,0.20445598266,Low
DHX32,0.252573529669,0.457022441279,0.20444891161,Low
N4BP1,0.448402084604,0.652788704605,0.204386620001,Low
GEMIN5,0.367444437678,0.571741808829,0.204297371152,Low
XPA,0.286226621364,0.490466876947,0.204240255583,Low
PLXNC1,-0.184487132406,0.0197395285802,0.204226660986,Low
IKBIP,-0.0200758617393,0.184128195497,0.204204057236,Low
ZMYND8,0.130613500831,0.33472455266,0.204111051829,Low
OSCP1,0.0448165866262,0.248545505128,0.203728918502,Low
SHBG,0.0940988091218,0.297785051183,0.203686242061,Low
TMEM57,0.171901524703,0.37556781896,0.203666294257,Low
CCS,0.216821067955,0.420352042575,0.20353097462,Low
CTDSPL2,0.331353216451,0.534807425781,0.20345420933,Low
DCP1A,0.382332419206,0.585757026907,0.203424607701,Low
KIAA1191,0.427500459264,0.630918654142,0.203418194879,Low
STT3B,0.188594420946,0.39198143387,0.203387012923,Low
DDX42,0.342494681715,0.545812343522,0.203317661807,Low
TECR,0.363456945476,0.566732456007,0.203275510532,Low
ILKAP,0.322397108471,0.525583013648,0.203185905177,Low
PIP4K2C,0.35629248028,0.559255768496,0.202963288216,Low
SLC39A11,0.11824120013,0.321159426359,0.202918226229,Low
PLEKHA5,0.365594246007,0.56848220599,0.202887959982,Low
ZNF787,0.329264694515,0.532087756613,0.202823062098,Low
PDAP1,0.372528212801,0.575184717461,0.20265650466,Low
ALG2,0.354672295089,0.557322630552,0.202650335463,Low
PPP1R12B,0.00367350843112,0.206297367622,0.202623859191,Low
PPP2R4,0.359137495162,0.561648454637,0.202510959474,Low
YARS2,0.339721922684,0.54221560595,0.202493683267,Low
SRP14,0.227800309135,0.430276383951,0.202476074816,Low
DCAKD,0.227350957556,0.429791718796,0.20244076124,Low
CASP6,0.217213210957,0.419652408132,0.202439197175,Low
NUP50,0.272913676299,0.475352569149,0.20243889285,Low
PPP2R2A,0.459834261682,0.662167550652,0.202333288969,Low
LIG3,0.28049899771,0.482747650636,0.202248652926,Low
ARHGEF1,0.244177624737,0.446323784411,0.202146159673,Low
YLPM1,0.245538295107,0.447631464828,0.20209316972,Low
MTPAP,0.269164025988,0.471168926059,0.202004900071,Low
HSF1,0.390704353049,0.592640197738,0.201935844689,Low
GRAMD1A,0.210190660958,0.412034666094,0.201844005136,Low
SRGAP2,0.0667523868241,0.268547088915,0.201794702091,Low
UBE2V2,0.392959282237,0.59473628088,0.201776998643,Low
CPNE1,0.370565004229,0.572202401313,0.201637397084,Low
NOTCH3,0.205191702271,0.406766846044,0.201575143773,Low
UPF3B,-0.0339239742555,0.167620276508,0.201544250763,Low
ZFYVE1,0.304597465785,0.506141634914,0.201544169128,Low
MAP4K5,0.315957940657,0.517483164397,0.20152522374,Low
GNG12,0.0824625567545,0.283968182885,0.20150562613,Low
BTD,0.129370915745,0.330847699897,0.201476784153,Low
MEPCE,0.334126172006,0.53545632946,0.201330157454,Low
VBP1,0.0264624153224,0.227681185636,0.201218770314,Low
IKBKG,0.0436820036064,0.2448740411,0.201192037493,Low
MRPS30,0.200980868598,0.402165120234,0.201184251636,Low
HSDL1,0.294293842905,0.495471247228,0.201177404322,Low
GEMIN6,0.129773461355,0.330911200391,0.201137739036,Low
C11orf31,0.21755107588,0.418626421976,0.201075346096,Low
SPATS2,0.350700521863,0.551771456624,0.201070934761,Low
YKT6,0.369867491218,0.570913671047,0.201046179828,Low
STX4,0.222006449822,0.423047603779,0.201041153957,Low
FECH,0.411873987297,0.612912124024,0.201038136727,Low
C8orf33,0.289949479823,0.490940552434,0.200991072612,Low
THTPA,0.337300747539,0.538252707975,0.200951960436,Low
NAA15,0.269245689925,0.470142584309,0.200896894384,Low
USP4,0.328916293256,0.529810740808,0.200894447552,Low
MTCH2,0.34415604292,0.545010097928,0.200854055008,Low
CARS,0.298417944636,0.499182643313,0.200764698677,Low
TANC1,0.156709281781,0.357459157582,0.200749875801,Low
EIF5,0.339215849617,0.539933918268,0.200718068651,Low
FAM111A,0.164570924909,0.365230333535,0.200659408626,Low
RPS4X,-0.0768806882645,0.123761370756,0.200642059021,Low
WDR92,0.119584960478,0.320169731866,0.200584771388,Low
UBXN6,0.208869072258,0.409361482101,0.200492409842,Low
PIK3R1,0.0503759125433,0.25086499289,0.200489080347,Low
RPS27L,0.19080854658,0.391239313563,0.200430766983,Low
SPINT1,0.270611962913,0.471026318182,0.200414355269,Low
TPMT,0.209643399568,0.410057140719,0.200413741151,Low
RRAGC,0.290910189817,0.491009118007,0.200098928191,Low
FAM21C,0.151655935121,0.351697599123,0.200041664002,Low
MRPL55,0.133961893857,0.333979892021,0.200017998163,Low
HNRNPA0,0.242866891937,0.442820942748,0.19995405081,Low
RBFOX2,0.117310666383,0.317239467245,0.199928800862,Low
SLC25A35,0.147117692867,0.347030282352,0.199912589485,Low
D2HGDH,0.19558348776,0.395458491941,0.199875004181,Low
TP53BP1,0.349387470936,0.54921463043,0.199827159494,Low
TRIM4,0.15595932498,0.355728616235,0.199769291256,Low
PTEN,0.306974354611,0.506712582295,0.199738227684,Low
PPFIBP1,0.236723345553,0.436421321183,0.19969797563,Low
GDAP2,0.342052739863,0.541701875068,0.199649135204,Low
SDF4,0.284609105157,0.484211239044,0.199602133887,Low
SCO1,0.402544541843,0.602137468607,0.199592926764,Low
KHNYN,0.345966090448,0.5455363618,0.199570271352,Low
PGPEP1,0.198452404205,0.397967278337,0.199514874131,Low
SUCLG2,0.285553493117,0.485022999706,0.19946950659,Low
DNAJC21,0.381912307907,0.581375510576,0.199463202669,Low
PLCB1,0.151207768414,0.350627898873,0.199420130458,Low
DEK,0.254180779236,0.453452623218,0.199271843982,Low
SLC33A1,0.237194827394,0.436320288004,0.19912546061,Low
KIDINS220,0.354644338438,0.553748222056,0.199103883618,Low
MCM6,0.0615343651215,0.26062164228,0.199087277158,Low
SRRM2,0.18429910967,0.383203362902,0.198904253233,Low
TIMM13,0.0877462772008,0.286629774575,0.198883497375,Low
NEO1,0.268085998426,0.466923627918,0.198837629492,Low
FNBP4,0.158298029573,0.35712729896,0.198829269387,Low
ARHGAP1,0.295165253098,0.49395605105,0.198790797952,Low
LARS,0.386831606769,0.585592749548,0.198761142779,Low
TERF2,0.283439022752,0.482186176491,0.19874715374,Low
SAE1,0.270655071172,0.469350635125,0.198695563953,Low
UBL4A,0.221388916071,0.41974201802,0.198353101949,Low
GNS,0.305366695856,0.503692803017,0.198326107161,Low
KPNA1,0.271907427679,0.469813495534,0.197906067855,Low
PHF6,0.0297239400831,0.22760127809,0.197877338007,Low
EFHD2,0.173248249781,0.371072081491,0.19782383171,Low
CDC42BPA,0.176187790071,0.373977803863,0.197790013792,Low
ABCC3,-0.0246505577673,0.173111247773,0.19776180554,Low
NSMAF,0.15774323703,0.355448631556,0.197705394526,Low
PDLIM5,0.0990158660414,0.296681025646,0.197665159605,Low
FAM208B,0.194510468082,0.392073677486,0.197563209405,Low
NCK2,0.0865560512888,0.284060382472,0.197504331183,Low
DNAJB6,0.391071043128,0.588543961837,0.197472918708,Low
ATAD2,0.38239081409,0.579810088088,0.197419273998,Low
SMYD2,0.253729847654,0.45109358808,0.197363740426,Low
TEAD3,0.323993963414,0.521261526427,0.197267563013,Low
STK10,0.0605596957324,0.257761425278,0.197201729546,Low
SERPINB8,0.124687377267,0.321774837688,0.197087460421,Low
TUBB,0.26703442702,0.464118545768,0.197084118748,Low
CHMP6,0.315965626526,0.513040815681,0.197075189155,Low
RTN4IP1,0.493571167987,0.690634317515,0.197063149528,Low
CAT,0.167272289171,0.364328825402,0.197056536231,Low
MRPL32,0.143882773129,0.340913222414,0.197030449285,Low
CSNK2A2,0.297831416761,0.494836606181,0.19700518942,Low
USE1,0.257024673548,0.453961174765,0.196936501216,Low
CTIF,0.247151380541,0.444003731647,0.196852351106,Low
USP48,0.469176351597,0.665988688267,0.196812336669,Low
DPM3,-0.068602222722,0.128208018576,0.196810241298,Low
NEDD1,0.389546127419,0.586326690841,0.196780563422,Low
KCTD21,0.427143507352,0.623763133251,0.1966196259,Low
ZNFX1,0.114458945729,0.311046684967,0.196587739239,Low
DNM1L,0.339281096854,0.535834844134,0.19655374728,Low
PRUNE,0.387798671622,0.584347195362,0.19654852374,Low
PAFAH1B3,0.258231944568,0.454687193341,0.196455248773,Low
CAMKK2,0.378315991832,0.574717437921,0.196401446089,Low
PAWR,0.242689628528,0.438841628366,0.196151999837,Low
HMGA1,0.156570559786,0.352704332969,0.196133773182,Low
ATPAF1,0.288557419814,0.484657203324,0.196099783509,Low
CNPY3,0.337933390623,0.533922145572,0.195988754949,Low
TMEM106B,0.306862175748,0.502849726677,0.195987550929,Low
LIG4,0.3242048109,0.520162257305,0.195957446405,Low
ITPRIP,0.0365264454475,0.232398091775,0.195871646328,Low
HINT3,0.316264019836,0.512063435085,0.195799415249,Low
RPL31,0.0834624838552,0.279144067541,0.195681583686,Low
GLRX5,0.425005930292,0.620675342899,0.195669412608,Low
ATG3,0.22073374744,0.416391541635,0.195657794195,Low
CSK,0.323803359206,0.519322509548,0.195519150343,Low
VPS13C,0.223725072605,0.419094236911,0.195369164306,Low
FAM49A,-0.0177822629509,0.177480590204,0.195262853155,Low
CDK4,0.177556412821,0.372801569581,0.19524515676,Low
NEK7,0.226499141036,0.421739837516,0.19524069648,Low
PHPT1,0.198850928475,0.394016331263,0.195165402789,Low
ADCK4,0.399841121135,0.594977822976,0.195136701841,Low
CAMSAP2,0.227224971578,0.422175711359,0.194950739782,Low
CISD3,0.336249397278,0.531147177982,0.194897780705,Low
AK3,0.396557341712,0.591351001044,0.194793659332,Low
TTC38,0.158075384262,0.352654217703,0.194578833441,Low
UMPS,0.367668316866,0.562237278227,0.19456896136,Low
ACBD3,0.259142312645,0.453694430132,0.194552117487,Low
ADAM10,0.293618406331,0.488087070299,0.194468663968,Low
OSTF1,0.220063165064,0.41450540473,0.194442239666,Low
SMG7,0.293184065718,0.487624662799,0.194440597081,Low
TPM3,0.177275000488,0.371692603899,0.194417603412,Low
RAPH1,0.084394557713,0.278593023678,0.194198465965,Low
RIF1,0.157492681476,0.351651510319,0.194158828843,Low
ETHE1,0.180124207675,0.374241716772,0.194117509097,Low
GCLC,0.343463925284,0.537571566374,0.19410764109,Low
TRABD,0.220034464767,0.41407144112,0.194036976353,Low
RBM27,0.391075728892,0.585060615985,0.193984887093,Low
LMAN1,0.29129200822,0.485265932864,0.193973924643,Low
CDKN2C,0.0524671706784,0.246399947231,0.193932776553,Low
DSP,0.279710319309,0.473631604026,0.193921284717,Low
PARP4,0.191429111459,0.385217262176,0.193788150717,Low
TTC9C,0.348283742984,0.541786535694,0.19350279271,Low
MFF,0.351024554679,0.544477829307,0.193453274628,Low
C16orf62,0.214495161164,0.407934909364,0.193439748199,Low
TAF5,0.143643886749,0.337073722397,0.193429835649,Low
HOMER2,0.135874550858,0.329272174687,0.193397623829,Low
THRAP3,0.160304176561,0.353602801964,0.193298625403,Low
TMEM120A,0.2197792568,0.41304766052,0.19326840372,Low
ELF1,0.318700176346,0.51187743043,0.193177254084,Low
TP53,0.0804993998103,0.273666119205,0.193166719394,Low
SLC25A19,0.401262305535,0.59442622533,0.193163919795,Low
LPCAT1,0.143781259671,0.336917919285,0.193136659615,Low
SEPT8,0.170460256302,0.363484177878,0.193023921576,Low
DCUN1D5,0.501726374752,0.694690764939,0.192964390187,Low
SURF4,0.354969844819,0.547800069022,0.192830224203,Low
C14orf1,0.405553814629,0.59830275676,0.192748942131,Low
SMAD1,0.334153274309,0.526846082982,0.192692808673,Low
CARM1,0.400259520606,0.592944236567,0.192684715961,Low
GRB2,0.370075045727,0.562749083027,0.1926740373,Low
GOLPH3L,0.257441473931,0.450012124381,0.19257065045,Low
VDAC3,0.475459438152,0.667942056958,0.192482618806,Low
IFT27,0.190493964692,0.382971404339,0.192477439647,Low
TFG,0.337681303487,0.52999429354,0.192312990053,Low
HEXIM1,0.293286337076,0.485506762166,0.19222042509,Low
DCAF8,0.322531833829,0.51469832231,0.192166488481,Low
CGREF1,0.0461612599221,0.238303044127,0.192141784205,Low
AZU1,-0.0565361953165,0.135484987587,0.192021182904,Low
ZGPAT,0.347866245404,0.539757419685,0.191891174281,Low
SSR1,0.367565250978,0.559406627528,0.19184137655,Low
NANS,0.300465629985,0.492298928538,0.191833298554,Low
FKBP1A,0.331718192995,0.523429701806,0.191711508811,Low
MGAT5,0.175983091142,0.367507059603,0.191523968461,Low
MAN2C1,0.236482910903,0.427958670172,0.191475759269,Low
MICU1,0.387661134534,0.579109696554,0.19144856202,Low
TBC1D2,0.187703710065,0.379138832023,0.191435121958,Low
CCNYL1,0.202657955991,0.394019672174,0.191361716184,Low
CCDC97,0.406206685874,0.59755710894,0.191350423066,Low
PCYOX1L,0.348171108898,0.539453242734,0.191282133836,Low
PTBP2,0.194673800285,0.385832062642,0.191158262357,Low
ATP8B1,0.237062507543,0.428218548503,0.19115604096,Low
DUS1L,0.445179616044,0.636272344441,0.191092728397,Low
USP14,0.449215702973,0.640209490455,0.190993787481,Low
RNASEL,0.097248990543,0.288189518609,0.190940528066,Low
MYO1D,0.113463231031,0.304373045143,0.190909814112,Low
SPTB,-0.0220853657651,0.168807706619,0.190893072384,Low
CCDC88A,0.0943017976899,0.285177439368,0.190875641679,Low
COL4A3BP,0.303236411347,0.494106573704,0.190870162357,Low
NSUN2,0.41682260741,0.607645652582,0.190823045172,Low
GNAO1,-0.0770854432395,0.113698920622,0.190784363861,Low
SNX8,0.230299807229,0.4210730659,0.190773258671,Low
STAM2,0.178207320858,0.368886351678,0.19067903082,Low
YWHAB,0.414472375237,0.605124578018,0.190652202781,Low
PARVA,0.182938759752,0.373585700227,0.190646940475,Low
DCAF16,0.368330626259,0.558976381569,0.190645755309,Low
PARD3,0.225836310385,0.41634214859,0.190505838205,Low
LRRC14,0.428991810419,0.619494033323,0.190502222904,Low
TBRG4,0.321326371224,0.511779900417,0.190453529193,Low
SLC25A11,0.32402305302,0.514061358968,0.190038305948,Low
SMC1A,-0.00552305940787,0.184491447302,0.19001450671,Low
DUSP12,0.278259160696,0.468272437464,0.190013276768,Low
ACTN1,0.0957355362436,0.28570616321,0.189970626967,Low
SLAIN2,0.26095267894,0.450891062258,0.189938383318,Low
BCAT2,0.220578250779,0.410500792857,0.189922542078,Low
THOC3,0.195887213269,0.38580433946,0.189917126191,Low
SLC12A7,0.251490426657,0.441297030145,0.189806603488,Low
CES2,0.170230226609,0.35981929509,0.189589068481,Low
PGM3,0.3637188398,0.553280157616,0.189561317817,Low
AARSD1,0.321340147693,0.510845354807,0.189505207115,Low
PTGR2,0.246534301946,0.436003951394,0.189469649448,Low
LSM5,0.167221894378,0.356642908902,0.189421014523,Low
ISCU,0.373443898125,0.562826937331,0.189383039206,Low
FAF2,0.51542090044,0.704777011201,0.189356110761,Low
RSBN1,0.347134280103,0.536477465055,0.189343184952,Low
AVL9,0.315151469336,0.504397873619,0.189246404284,Low
ERLIN2,0.484513941705,0.673612837271,0.189098895566,Low
CKAP5,0.271419236653,0.460506333578,0.189087096925,Low
SUGP1,0.334215180942,0.523275026214,0.189059845273,Low
FNDC3A,0.209825264886,0.39886863426,0.189043369375,Low
NDC80,0.277504757186,0.466398087711,0.188893330525,Low
CD46,0.197657756101,0.386536918403,0.188879162302,Low
NME7,0.208395581128,0.397264898097,0.188869316969,Low
CNOT4,0.476735033911,0.665544289567,0.188809255656,Low
CNNM4,0.0635763807935,0.252292009468,0.188715628674,Low
MSI2,0.251352119397,0.43998860992,0.188636490523,Low
MICALL1,0.266969170057,0.455562359232,0.188593189174,Low
AP1G1,0.240350925885,0.428941396219,0.188590470334,Low
ETNK1,0.413409872793,0.601973955443,0.18856408265,Low
TRA2B,0.179662695339,0.368118721839,0.1884560265,Low
TDP1,0.427052675147,0.615490749428,0.188438074281,Low
CLPTM1,0.362727861133,0.55112804483,0.188400183697,Low
WDFY3,0.334498054352,0.522779634146,0.188281579795,Low
PRKD1,0.00986234080424,0.198093259111,0.188230918307,Low
ISG20,0.0349257537547,0.223152892025,0.18822713827,Low
C6,-0.0727059531281,0.115515935792,0.18822188892,Low
SEPT10,0.131496057566,0.319678413079,0.188182355512,Low
HTT,0.350248951099,0.538375101822,0.188126150723,Low
CCDC50,0.232875672545,0.420995113503,0.188119440958,Low
LRG1,-0.0870522533579,0.101037756362,0.18809000972,Low
HARS2,0.411546699837,0.599631438853,0.188084739016,Low
NCKIPSD,0.354122032334,0.542152965522,0.188030933188,Low
USP15,0.265739269646,0.453739002578,0.187999732932,Low
ENSA,0.226003967252,0.413851442153,0.1878474749,Low
TDRD7,0.240589265914,0.428394098886,0.187804832972,Low
DDX19A,0.373719906552,0.561468915302,0.18774900875,Low
AKAP13,0.234383646568,0.422071767093,0.187688120525,Low
PSAP,0.120458554527,0.308140754774,0.187682200247,Low
APOL2,0.139017952395,0.326526670161,0.187508717766,Low
UBTF,0.18689544206,0.374383942437,0.187488500376,Low
TRIM16,0.011312363229,0.198781294893,0.187468931664,Low
EXOC5,0.275790797888,0.463244846814,0.187454048926,Low
RNH1,0.305883527141,0.493314781737,0.187431254596,Low
RAB43,0.0797906412516,0.267127908368,0.187337267117,Low
RNASEH2C,0.0700816589838,0.257316410258,0.187234751274,Low
INADL,0.127554259528,0.314672605345,0.187118345817,Low
PATL1,0.296234907046,0.483313379657,0.187078472611,Low
MIER1,0.326481336227,0.513542674629,0.187061338402,Low
H1F0,0.103770029992,0.290829628012,0.18705959802,Low
ITGA3,0.253121143301,0.44017822276,0.187057079459,Low
BRI3BP,0.204175481186,0.391215540501,0.187040059314,Low
HRSP12,0.387912157591,0.574936433435,0.187024275844,Low
CHD7,0.245892280373,0.432901320455,0.187009040082,Low
ZCRB1,0.31959676519,0.506600233449,0.187003468258,Low
ZFR,0.149571450727,0.336500836445,0.186929385718,Low
DHPS,0.423399423976,0.610323601931,0.186924177955,Low
ACP1,0.380233552397,0.567086092117,0.18685253972,Low
PIP4K2A,0.0398472104802,0.226689287336,0.186842076856,Low
SOWAHC,0.143608247213,0.33034309761,0.186734850397,Low
CCAR1,0.104506575259,0.291163185863,0.186656610604,Low
CHEK2,0.338343857407,0.524976881151,0.186633023744,Low
NHEJ1,0.233100613711,0.419677390721,0.18657677701,Low
PBX1,0.174607825704,0.361167822624,0.18655999692,Low
RHOG,0.137585219927,0.324142476159,0.186557256232,Low
ATP6V0A1,0.204542467754,0.39104552521,0.186503057456,Low
APOL1,0.0388174758738,0.225315352278,0.186497876404,Low
B3GAT3,0.21939476851,0.40587022851,0.18647546,Low
OTUB1,0.34005030779,0.526507117528,0.186456809739,Low
PTK2,0.47742888286,0.663782758048,0.186353875188,Low
ERCC6,0.230115329457,0.416443886458,0.186328557001,Low
MATR3,0.15943687967,0.345669495944,0.186232616275,Low
FAM127A,0.0677082017339,0.253924996148,0.186216794414,Low
LRPAP1,0.325252054063,0.511458858833,0.18620680477,Low
CREG1,0.183014080934,0.369161782518,0.186147701585,Low
ZCCHC17,0.382951147047,0.569042021582,0.186090874536,Low
CROT,0.109655151431,0.295563249934,0.185908098503,Low
RTN4,0.132764771908,0.318635389497,0.185870617589,Low
FZD6,0.191455589452,0.377297931608,0.185842342157,Low
PSIP1,0.389359179446,0.575167640755,0.185808461308,Low
NAE1,0.240549104769,0.426348215299,0.18579911053,Low
PAIP1,0.326437831607,0.51215368033,0.185715848724,Low
CEBPZ,0.26886767397,0.454533014192,0.185665340222,Low
NAPG,0.361702900565,0.54736104167,0.185658141106,Low
HRG,-0.0112693687303,0.174353544776,0.185622913506,Low
NMI,0.077356658942,0.262825515731,0.185468856789,Low
CHMP5,0.293545169107,0.478866285734,0.185321116627,Low
RARRES2,-0.0172711364088,0.168033460741,0.18530459715,Low
CBX3,0.222298674327,0.407595190511,0.185296516184,Low
TTF2,0.349595507402,0.534864137016,0.185268629615,Low
GPT,-0.0135337151829,0.171726997224,0.185260712407,Low
C11orf73,0.359459984823,0.544670689196,0.185210704373,Low
PIK3CB,0.33555715252,0.520764633587,0.185207481067,Low
CDC42EP1,0.257040515559,0.442235269088,0.18519475353,Low
NUTF2,0.192922475814,0.378112372651,0.185189896836,Low
METAP1,0.300248354724,0.485355581845,0.185107227121,Low
UVRAG,0.387622165201,0.572727526082,0.185105360881,Low
NEU1,0.189277188492,0.374235653878,0.184958465386,Low
TFAP4,0.146550662477,0.331479863221,0.184929200744,Low
DNMT1,0.311643632396,0.49648346779,0.184839835394,Low
ATP2A2,0.398065350233,0.582884555033,0.1848192048,Low
LGMN,0.0869789241863,0.27179004488,0.184811120694,Low
CTDP1,0.4517854464,0.636561545937,0.184776099537,Low
ARMC6,0.334870435239,0.519541403067,0.184670967828,Low
CHMP4B,0.348203991465,0.532830435309,0.184626443844,Low
GPT2,0.219943356272,0.40441880677,0.184475450498,Low
CRELD1,0.17724534875,0.361585704794,0.184340356044,Low
STARD7,0.231739839552,0.416043840372,0.18430400082,Low
DYNC1H1,0.267451114762,0.451633941057,0.184182826295,Low
SPOCK2,0.0388060750572,0.222958260146,0.184152185089,Low
ACOX3,0.329081844709,0.513019358049,0.183937513339,Low
FAM76B,0.460095147788,0.644010993878,0.18391584609,Low
DDX55,0.383482412548,0.567347190599,0.183864778051,Low
ACACA,0.286306676189,0.470131942317,0.183825266128,Low
TAPBP,0.113517042051,0.297234531536,0.183717489485,Low
KIF2A,0.290945893821,0.474567054622,0.183621160802,Low
NCAPH,0.11149448647,0.295094424947,0.183599938476,Low
OXR1,0.329667696763,0.513241579388,0.183573882625,Low
TUT1,0.336345778147,0.519919319066,0.183573540919,Low
RBM47,0.29462429435,0.47809239752,0.18346810317,Low
SMARCA1,-0.0287966795866,0.154599866455,0.183396546041,Low
MASTL,0.238993625416,0.422327805203,0.183334179788,Low
SAR1B,0.339299136254,0.522581526847,0.183282390593,Low
CHMP4A,0.380112724509,0.563312911016,0.183200186508,Low
CUTC,0.326645596861,0.509795014289,0.183149417428,Low
RALB,0.165200137861,0.348345935568,0.183145797707,Low
RPL12,0.0100127631046,0.193133652214,0.18312088911,Low
HNRNPA3,0.21187976907,0.394957214386,0.183077445316,Low
STX12,0.311660924901,0.494737191984,0.183076267083,Low
GOLGA4,0.288386039387,0.471462215042,0.183076175655,Low
SMCHD1,0.398043779431,0.581114288042,0.183070508611,Low
DYNC1LI2,0.227960391474,0.410953870673,0.182993479198,Low
ACBD6,0.216914654437,0.39990277778,0.182988123343,Low
NAAA,0.0790940668113,0.262082088518,0.182988021707,Low
TRIM47,0.231606728741,0.414577440626,0.182970711885,Low
STAU1,0.441777270112,0.624738076077,0.182960805965,Low
ARRB2,0.24453002013,0.427447548019,0.18291752789,Low
CISD1,0.212540259456,0.395420213751,0.182879954295,Low
SEPT11,0.0922944383473,0.275118281063,0.182823842716,Low
HN1,0.280593872767,0.463348319543,0.182754446777,Low
NUBP1,0.262401452722,0.445153528472,0.18275207575,Low
VWA1,0.0778817881527,0.260599394167,0.182717606014,Low
NLRX1,0.308455730615,0.4911106811,0.182654950485,Low
STXBP5,0.0631843698062,0.24571465589,0.182530286084,Low
SH3GLB2,0.25822815872,0.440702317543,0.182474158824,Low
FUBP1,0.0989955315202,0.281413991752,0.182418460232,Low
TCF25,0.376576001463,0.558955652316,0.182379650853,Low
FHOD1,0.149162279333,0.331535376701,0.182373097368,Low
ALKBH5,0.313089232521,0.495439675471,0.18235044295,Low
CLSTN1,0.191252099772,0.37358876759,0.182336667818,Low
F8A1,0.0327235017611,0.214950238702,0.182226736941,Low
HBS1L,0.356657428458,0.538796174916,0.182138746458,Low
CKAP4,0.220139400976,0.402249360781,0.182109959805,Low
CHTF18,0.045163500779,0.227236659612,0.182073158833,Low
RWDD1,0.292307326563,0.474290998834,0.18198367227,Low
TSNAX,0.227980281304,0.40995013205,0.181969850746,Low
LSM1,0.500380707618,0.682183741848,0.181803034231,Low
KNG1,-0.0650866760852,0.116675996456,0.181762672542,Low
GLUD1,0.441244459901,0.622963086503,0.181718626601,Low
RBM15B,0.366287666251,0.547981052937,0.181693386686,Low
APOA2,-0.00829239080772,0.173324938394,0.181617329202,Low
SHROOM3,0.21408614063,0.395655731536,0.181569590906,Low
MOGS,0.221368351887,0.402934104904,0.181565753017,Low
SCAMP1,0.301549899929,0.483103870833,0.181553970904,Low
WDR37,0.3235234103,0.505028662573,0.181505252273,Low
YES1,0.380537877706,0.561967533661,0.181429655955,Low
STRBP,0.362654601669,0.543978390552,0.181323788883,Low
SH3BP1,0.181334679463,0.362616209612,0.181281530148,Low
PRPH,0.0806221393184,0.261749912569,0.181127773251,Low
MAP7D1,0.233081091922,0.414194212889,0.181113120967,Low
SCRN2,0.207303726751,0.388413221896,0.181109495145,Low
GEMIN8,0.0942389018882,0.275338425161,0.181099523273,Low
PDCD6,0.357700958093,0.538740006406,0.181039048313,Low
PFDN4,0.191539969346,0.372517789404,0.180977820058,Low
TRIM56,0.148869161862,0.329808808824,0.180939646962,Low
TCP11L1,0.233205406833,0.414105985607,0.180900578774,Low
SIPA1L1,0.359585764802,0.540374324323,0.18078855952,Low
MAT2A,0.0943905194081,0.27514173143,0.180751212022,Low
GCA,0.195867100692,0.376617249593,0.180750148901,Low
L2HGDH,0.341456944272,0.522192566842,0.18073562257,Low
RNGTT,0.484924138611,0.66549125196,0.180567113349,Low
ADSS,0.380526598204,0.561028867381,0.180502269177,Low
MTMR3,0.393301047608,0.573789152154,0.180488104546,Low
CYC1,0.338502232455,0.518985456504,0.180483224049,Low
CUX1,0.263552250794,0.443975308588,0.180423057794,Low
TMEM214,0.129195843934,0.309616685824,0.180420841889,Low
GSDMD,0.285394420752,0.465765907459,0.180371486707,Low
LRRC57,0.405564550365,0.585911519172,0.180346968806,Low
CPSF6,0.18605002915,0.366386063289,0.180336034139,Low
AHSG,-0.0493553052028,0.130716828256,0.180072133459,Low
ABCF3,0.349116679937,0.529185374305,0.180068694368,Low
BSDC1,0.423284701388,0.603307075338,0.18002237395,Low
KPNB1,0.296235675434,0.476207186427,0.179971510993,Low
RNF214,0.526465952313,0.706384457698,0.179918505385,Low
SF1,0.181936185809,0.3618528101,0.179916624291,Low
GRAMD4,0.243210474173,0.422987406021,0.179776931847,Low
IMMT,0.162481222837,0.342186651069,0.179705428232,Low
FMR1,0.143064237783,0.322671158235,0.179606920452,Low
PDPR,0.168394625514,0.347928131436,0.179533505922,Low
UPF1,0.345942140851,0.525462915964,0.179520775114,Low
IMPACT,0.44420664486,0.623597282641,0.179390637781,Low
CPB2,-0.0447815611443,0.134553703615,0.17933526476,Low
GOPC,0.360850759132,0.540084877245,0.179234118113,Low
DAB2IP,0.185383628098,0.364587136994,0.179203508896,Low
IFRD1,0.236713446142,0.415902919497,0.179189473355,Low
KDM3A,0.176337478458,0.355506649984,0.179169171527,Low
GPKOW,0.170309317616,0.349387299435,0.179077981818,Low
PAK1IP1,0.423270136148,0.602296235208,0.17902609906,Low
PHACTR4,0.485925377158,0.664938537713,0.179013160555,Low
SCAMP3,0.283909550893,0.462871735058,0.178962184164,Low
AKT2,0.515733857565,0.694647702128,0.178913844563,Low
VCPIP1,0.405715853841,0.584623459994,0.178907606153,Low
TBCD,0.368047669629,0.546908114006,0.178860444378,Low
ATP9A,0.285474354438,0.464322088405,0.178847733968,Low
NMD3,0.230406428189,0.409238163924,0.178831735735,Low
CXXC5,0.30762511806,0.486301941383,0.178676823322,Low
DOK2,-0.126657764676,0.05200874236,0.178666507036,Low
